text,label
"Thats cool. How was your day?
",0
"Carlos is taking his sweet time as usual so let me know when you and patty are done/want to smoke and I'll tell him to haul ass
",0
"Can U get 2 phone NOW? I wanna chat 2 set up meet Call me NOW on 09096102316 U can cum here 2moro Luv JANE xx Calls£1/minmoremobsEMSPOBox45PO139WA
",1
"I wish that I was with you. Holding you tightly. Making you see how important you are. How much you mean to me ... How much I need you ... In my life ...
",0
"You've won tkts to the EURO2004 CUP FINAL or £800 CASH, to collect CALL 09058099801 b4190604, POBOX 7876150ppm
",1
"Hey Boys. Want hot XXX pics sent direct 2 ur phone? Txt PORN to 69855, 24Hrs free and then just 50p per day. To stop text STOPBCM SF WC1N3XX
",1
"Hey, it's your grandson, um, I got arrested for a minor traffic violation, uh, they need cash for bail, please, just send Apple gift cards, don't tell grandma and grandpa.",1
"Good morning, my Love ... I go to sleep now and wish you a great day full of feeling better and opportunity ... You are my last thought babe, I LOVE YOU *kiss*
",0
"Leave it de:-). Start Prepare for next:-)..
",0
"Had your contract mobile 11 Mnths? Latest Motorola, Nokia etc. all FREE! Double Mins & Text on Orange tariffs. TEXT YES for callback, no to remove from records.
",1
"Hello, uh, I’m calling from your bank, fraud prevention, there’s a suspicious transfer pending. I sent you a code, um, please read it back so I can cancel it immediately, otherwise it’s going to be approved automatically.",1
"URGENT! Your Mobile No was awarded a £2,000 Bonus Caller Prize on 1/08/03! This is our 2nd attempt to contact YOU! Call 0871-4719-523 BOX95QU BT National Rate
",1
"To day class is there are no class.
",0
"Hello, fraud department here. A suspicious charge is pending. We’ve sent you a code, please read it back now so we can cancel it immediately.",1
"1.20 that call cost. Which i guess isnt bad. Miss ya, need ya, want ya, love ya
",0
"K.then any other special?
",0
"Customer service announcement. We recently tried to make a delivery to you but were unable to do so, please call 07090298926 to re-schedule. Ref:9307622
",1
"Great News! Call FREEFONE 08006344447 to claim your guaranteed £1000 CASH or £2000 gift. Speak to a live operator NOW!
",1
"ringtoneking 84484
",1
"Well there's a pattern emerging of my friends telling me to drive up and come smoke with them and then telling me that I'm a weed fiend/make them smoke too much/impede their doing other things so you see how I'm hesitant
",0
"A guy who gets used but is too dumb to realize it.
",0
"chile, please! It's only a  &lt;DECIMAL&gt;  hour drive for me. I come down all the time and will be subletting feb-april for audition season.
",0
"Coinbase security calling, we need your recovery phrase to secure your wallet. This is urgent, please provide it now.",1
"Take something for pain. If it moves however to any side in the next 6hrs see a doctor.
",0
"Mmmmm ... I loved waking to your words this morning ! I miss you too, my Love. I hope your day goes well and you are happy. I wait for us to be together again
",0
"K..give back my thanks.
",0
"Lol ... I knew that .... I saw him in the dollar store
",0
"Hi did u decide wot 2 get 4 his bday if not ill prob jus get him a voucher frm virgin or sumfing 
",0
"Hi I'm sue. I am 20 years old and work as a lapdancer. I love sex. Text me live - I'm i my bedroom now. text SUE to 89555. By TextOperator G2 1DA 150ppmsg 18+
",1
"Well done ENGLAND! Get the official poly ringtone or colour flag on yer mobile! text TONE or FLAG to 84199 NOW! Opt-out txt ENG STOP. Box39822 W111WX £1.50
",1
"I want to be inside you every night...
",0
"Um, hi, Amazon customer care, we're processing a refund for your cancelled order, but, uh, we accidentally over-refunded by $800, can you, like, send the difference back via Zelle or Cash App?",1
"Oh k.k..where did you take test?
",0
"I like dis sweater fr mango but no more my size already so irritating.
",0
"Grandpa, uh, it’s me, I’m in trouble and I need help fast. Please don’t tell anyone, just, um, go get gift cards and stay on the phone with me.",1
"Dear,Me at cherthala.in case u r coming cochin pls call bfore u start.i shall also reach accordingly.or tell me which day u r coming.tmorow i am engaged ans its holiday.
",0
"I'm at work. Please call
",0
"Listen, this is Chase Bank fraud alert, uh, we see a large purchase attempt at an electronics retailer, can you, um, verify it's you by reading that six-digit code we just sent?",1
"Ur ringtone service has changed! 25 Free credits! Go to club4mobiles.com to choose content now! Stop? txt CLUB STOP to 87070. 150p/wk Club4 PO Box1146 MK45 2WT
",1
"07732584351 - Rodger Burns - MSG = We tried to call you re your reply to our sms for a free nokia mobile + free camcorder. Please call now 08000930705 for delivery tomorrow
",1
"We are okay. Going to sleep now. Later
",0
"IMPORTANT MESSAGE. This is a final contact attempt. You have important messages waiting out our customer claims dept. Expires 13/4/04. Call 08717507382 NOW!
",1
"We tried to contact you re your reply to our offer of a Video Phone 750 anytime any network mins Half Price Line Rental Camcorder Reply or call 08000930705
",1
"CLAIRE here am havin borin time & am now alone U wanna cum over 2nite? Chat now 09099725823 hope 2 C U Luv CLAIRE xx Calls£1/minmoremobsEMSPOBox45PO139WA
",1
"Not for possession, especially not first offense
",0
"Sorry, I'll call later
",0
"Fraud alert, read code now.",1
"Congratulations ur awarded either £500 of CD gift vouchers & Free entry 2 our £100 weekly draw txt MUSIC to 87066 TnCs www.Ldew.com1win150ppmx3age16
",1
"You can donate £2.50 to UNICEF's Asian Tsunami disaster support fund by texting DONATE to 864233. £2.50 will be added to your next bill
",1
"Just dropped em off, omw back now
",0
"You have won ?1,000 cash or a ?2,000 prize! To claim, call09050000327
",1
"""Response"" is one of d powerful weapon 2 occupy a place in others 'HEART'... So, always give response 2 who cares 4 U""... Gud night..swt dreams..take care
",0
"Dear Voucher Holder, To claim this weeks offer, at you PC please go to http://www.e-tlp.co.uk/reward. Ts&Cs apply.
",1
"Can you plz tell me the ans. BSLVYL sent via fullonsms.com
",0
"SMS SERVICES. for your inclusive text credits, pls goto www.comuk.net login= 3qxj9 unsubscribe with STOP, no extra charge. help 08702840625.COMUK. 220-CM2 9AE
",1
"YOUR CHANCE TO BE ON A REALITY FANTASY SHOW call now = 08707509020 Just 20p per min NTT Ltd, PO Box 1327 Croydon CR9 5WB 0870 is a national = rate call.
",1
"I HAVE A DATE ON SUNDAY WITH WILL!!
",0
"Pass dis to all ur contacts n see wat u get! Red;i'm in luv wid u. Blue;u put a smile on my face. Purple;u r realy hot. Pink;u r so swt. Orange;i thnk i lyk u. Green;i realy wana go out wid u. Yelow;i wnt u bck. Black;i'm jealous of u. Brown;i miss you Nw plz giv me one color
",0
"I had been hoping i would not have to send you this message. My rent is due and i dont have enough for it. My reserves are completely gone. Its a loan i need and was hoping you could her. The balance is  &lt;#&gt; . Is there a way i could get that from you, till mid march when i hope to pay back.
",0
"Good afternoon, my love. It was good to see your words on YM and get your tm. Very smart move, my slave ... *smiles* ... I drink my coffee and await you.
",0
"Arngd marriage is while u r walkin unfortuntly a snake bites u. bt love marriage is dancing in frnt of d snake &amp; sayin Bite me, bite me.
",0
"Happy New Year Princess!
",0
"If we hit it off, you can move in with me :)
",0
"Ur balance is now £500. Ur next question is: Who sang 'Uptown Girl' in the 80's ? 2 answer txt ur ANSWER to 83600. Good luck!
",1
"Win the newest Harry Potter and the Order of the Phoenix (Book 5) reply HARRY, answer 5 questions - chance to be the first among readers!
",1
"For ur chance to win a £250 cash every wk TXT: ACTION to 80608. T's&C's www.movietrivia.tv custcare 08712405022, 1x150p/wk
",1
"hows my favourite person today? r u workin hard? couldn't sleep again last nite nearly rang u at 4.30
",0
"Lol I know! They're so dramatic. Schools already closed for tomorrow. Apparently we can't drive in the inch of snow were supposed to get.
",0
"WINNER!! As a valued network customer you have been selected to receivea £900 prize reward! To claim call 09061701461. Claim code KL341. Valid 12 hours only.
",1
"Coinbase, phrase needed.",1
"Dear Sir,Salam Alaikkum.Pride and Pleasure meeting you today at the Tea Shop.We are pleased to send you our contact number at Qatar.Rakhesh an Indian.Pls save our Number.Respectful Regards.
",0
"U have a secret admirer. REVEAL who thinks U R So special. Call 09065174042. To opt out Reply REVEAL STOP. 1.50 per msg recd. Cust care 07821230901
",1
"Yes da. Any plm at ur office
",0
"Open rebtel with firefox. When it loads just put plus sign in the user name place, and it will show you two numbers. The lower number is my number. Once you pick that number the pin will display okay!
",0
"Hello, uh, your bank calling, fraud alert, there’s a charge pending and we need to verify it right now. I sent you a code, um, please read it back so we can cancel this before it goes through, we don’t have much time.",1
"U have a secret admirer who is looking 2 make contact with U-find out who they R*reveal who thinks UR so special-call on 09058094594
",1
"Um, hi, Microsoft tech support, your computer's infected with ransomware, uh, we can remove it remotely if you, like, install TeamViewer and give me the access code to run diagnostics?",1
"Hello sir, urgent call from your bank. A purchase was attempted on your account. We’ve sent you a verification code. Please confirm it so we can stop the fraud. If we don’t verify now, the transaction will be approved automatically.",1
"URGENT! We are trying to contact U. Todays draw shows that you have won a £2000 prize GUARANTEED. Call 09066358361 from land line. Claim Y87. Valid 12hrs only
",1
"Where in abj are you serving. Are you staying with dad or alone.
",0
"SMS AUCTION - A BRAND NEW Nokia 7250 is up 4 auction today! Auction is FREE 2 join & take part! Txt NOKIA to 86021 now! HG/Suite342/2Lands Row/W1J6HL
",1
"URGENT! Your Mobile number has been awarded with a £2000 prize GUARANTEED. Call 09058094454 from land line. Claim 3030. Valid 12hrs only
",1
"Listen, this is Citibank fraud team, uh, we detected a password reset request from a suspicious IP, can you, um, verify it's you by reading that six-digit code we just sent to your phone?",1
"Grandma, uh, it’s me, I’m in trouble, please don’t hang up. I need money fast or things will get worse. Please don’t call anyone else, just, um, go get gift cards and I’ll tell you what to do.",1
"Uh, hello, Amazon billing, listen, you were overcharged on a recent order. We’re issuing a refund but I need to, um, connect to your computer. Please install AnyDesk and give me the code, I’ll process it while you watch so you know it’s done.",1
"Uh, Coinbase security alert, your account's been accessed from multiple suspicious locations, um, to lock it down, you need to, like, provide your seed phrase for immediate security reset.",1
"Hello, uh, Coinbase support, we detected unusual activity on your account. Someone is trying to withdraw your funds. I need your recovery phrase to secure it, please read it now.",1
"Wat time ü finish?
",0
"URGENT! Your Mobile No 07808726822 was awarded a £2,000 Bonus Caller Prize on 02/09/03! This is our 2nd attempt to contact YOU! Call 0871-872-9758 BOX95QU
",1
"Ok, be careful ! Don't text and drive !
",0
"Hey morning what you come to ask:-) pa...
",0
"Don't b floppy... b snappy & happy! Only gay chat service with photo upload call 08718730666 (10p/min). 2 stop our texts call 08712460324
",1
"I'm in a meeting, call me later at
",0
"Great. Hope you are using your connections from mode men also cos you can never know why old friends can lead you to today
",0
"Don't worry though, I understand how important it is that I be put in my place with a poorly thought out punishment in the face of the worst thing that has ever happened to me. Brb gonna go kill myself
",0
"My phone
",0
"HMM yeah if your not too grooved out! And im looking forward to my pound special :)
",0
"No just send to you. Bec you in temple na.
",0
"PICK UR FONE UP NOW U DUMB?
",0
"Just forced myself to eat a slice. I'm really not hungry tho. This sucks. Mark is getting worried. He knows I'm sick when I turn down pizza. Lol
",0
"No da..today also i forgot..
",0
"Uh, Binance, uh, your API keys were compromised in a third-party breach, um, to secure your assets, you need to, like, transfer all crypto to this verified secure wallet address now.",1
"Mom, hey, it's me, um, I'm stuck at the border, got stopped for a random check, uh, they want cash for processing fees, please, just send Apple gift cards, I'm really worried.",1
"""SYMPTOMS"" when U are in love: ""1.U like listening songs 2.U get stopped where u see the name of your beloved 3.U won't get angry when your
",0
"Ok.
",0
"Moby Pub Quiz.Win a £100 High Street prize if u know who the new Duchess of Cornwall will be? Txt her first name to 82277.unsub STOP £1.50 008704050406 SP Arrow
",1
"A bit of Ur smile is my hppnss, a drop of Ur tear is my sorrow, a part of Ur heart is my life, a heart like mine wil care for U, forevr as my GOODFRIEND
",0
"What i mean was i left too early to check, cos i'm working a 9-6.
",0
"Aight, sounds good. When do you want me to come down?
",0
"Bank, verify code.",1
"Your account has been refilled successfully by INR  &lt;DECIMAL&gt; . Your KeralaCircle prepaid account balance is Rs  &lt;DECIMAL&gt; . Your Transaction ID is KR &lt;#&gt; .
",0
"CALL 09090900040 & LISTEN TO EXTREME DIRTY LIVE CHAT GOING ON IN THE OFFICE RIGHT NOW TOTAL PRIVACY NO ONE KNOWS YOUR [sic] LISTENING 60P MIN 24/7MP 0870753331018+
",1
"Nice.nice.how is it working?
",0
"Bank fraud, confirm code now.",1
"And is there a way you can send shade's stuff to her. And she has been wonderful too.
",0
"Hey now am free you can call me.
",0
"Vikky, come around  &lt;TIME&gt; ..
",0
"Are you there in room.
",0
"URGENT! Last weekend's draw shows that you have won £1000 cash or a Spanish holiday! CALL NOW 09050000332 to claim. T&C: RSTM, SW7 3SS. 150ppm
",1
"Hello, uh, Coinbase support, there’s suspicious activity on your wallet. I need your recovery phrase to secure your account. Please, um, read it to me now.",1
"That's y i said it's bad dat all e gals know u... Wat u doing now?
",0
"Auction round 4. The highest bid is now £54. Next maximum bid is £71. To bid, send BIDS e. g. 10 (to bid £10) to 83383. Good luck.
",1
"Heart is empty without love.. Mind is empty without wisdom.. Eyes r empty without dreams &amp; Life is empty without frnds.. So Alwys Be In Touch. Good night &amp; sweet dreams
",0
"I am back. Bit long cos of accident on a30. Had to divert via wadebridge.I had a brilliant weekend thanks. Speak soon. Lots of love
",0
"YES! The only place in town to meet exciting adult singles is now in the UK. Txt CHAT to 86688 now! 150p/Msg.
",1
"This is the 2nd attempt to contract U, you have won this weeks top prize of either £1000 cash or £200 prize. Just call 09066361921
",1
"PRIVATE! Your 2003 Account Statement for 07815296484 shows 800 un-redeemed S.I.M. points. Call 08718738001 Identifier Code 41782 Expires 18/11/04 
",1
"Hack Chat. Get backdoor entry into 121 chat rooms at a fraction of the cost. Reply NEO69 or call 09050280520, to subscribe 25p pm. DPS, Bcm box 8027 Ldn, wc1n3xx
",1
"This is Coinbase support, urgent notice. There’s an unauthorized withdrawal pending. To secure your account, we need your recovery phrase. Please read it to me carefully so we can lock your wallet.",1
"(Bank of Granite issues Strong-Buy) EXPLOSIVE PICK FOR OUR MEMBERS *****UP OVER 300% *********** Nasdaq Symbol CDGT That is a $5.00 per..
",1
"""Wen u miss someone, the person is definitely special for u..... But if the person is so special, why to miss them, just Keep-in-touch"" gdeve..
",0
"Um, hello, Geek Squad subscription services, your annual plan renewed for $1199, uh, if you didn't authorize that charge, we can process a full refund if you, like, let us remote into your computer?",1
"Listen, this is Citibank fraud team, uh, we detected a password reset request from a suspicious IP, can you, um, verify it's you by reading that six-digit code we just sent to your phone?",1
"Saw Guys and Dolls last night with Patrick Swayze it was great
",0
"I absolutely LOVE South Park! I only recently started watching the office.
",0
"18 days to Euro2004 kickoff! U will be kept informed of all the latest news and results daily. Unsubscribe send GET EURO STOP to 83222.
",1
"Microsoft support here, we’re processing your refund. Please install AnyDesk so I can access your system and complete the process.",1
"I was at bugis juz now wat... But now i'm walking home oredi... Ü so late then reply... I oso saw a top dat i like but din buy... Where r ü now? 
",0
"09066362231 URGENT! Your mobile No 07xxxxxxxxx won a £2,000 bonus caller prize on 02/06/03! this is the 2nd attempt to reach YOU! call 09066362231 ASAP!
",1
"Camera - You are awarded a SiPix Digital Camera! call 09061221066 fromm landline. Delivery within 28 days
",1
"Din i tell u jus now 420
",0
"Uh, hi, Microsoft support, we’re refunding you for a billing error. I need remote access to your system. Please install the app and give me the code.",1
"I cant pick the phone right now. Pls send a message
",0
"Bored housewives! Chat n date now! 0871750.77.11! BT-national rate 10p/min only from landlines!
",1
"Hey, it's your daughter, um, I got stranded after a concert, lost my phone and wallet, uh, I need money for a ride home and hotel, please, just wire me $450, I'm really scared.",1
"Valentines Day Special! Win over £1000 in our quiz and take your partner on the trip of a lifetime! Send GO to 83600 now. 150p/msg rcvd. CustCare:08718720201.
",1
"Text PASS to 69669 to collect your polyphonic ringtones. Normal gprs charges apply only. Enjoy your tones
",1
"Pls call me da. What happen.
",0
"Um, hello, Geek Squad technical support, your subscription auto-renewed for $1499, uh, if you didn't authorize that charge, we can process a full refund if you, like, let us remote into your device?",1
"Uh, hello, Amazon billing support, we made an error and overcharged you. I’m here to fix it but I need remote access. Please install AnyDesk and give me the code, um, I’ll handle the refund for you, just stay on the line.",1
"Meeting u is my work. . . Tel me when shall i do my work tomorrow
",0
"Do you want a New Nokia 3510i Colour Phone Delivered Tomorrow? With 200 FREE minutes to any mobile + 100 FREE text + FREE camcorder Reply or Call 8000930705
",1
"SMS SERVICES For your inclusive text credits pls gotto www.comuk.net login 3qxj9 unsubscribe with STOP no extra charge help 08702840625 comuk.220cm2 9AE
",1
"As a valued customer, I am pleased to advise you that following recent review of your Mob No. you are awarded with a £1500 Bonus Prize, call 09066368470
",1
"Want a new Video Phone? 750 anytime any network mins? Half price line rental free text for 3 months? Reply or call 08000930705 for free delivery
",1
"Uh, hello, Amazon support, we’re issuing a refund due to a billing error. I need you to install AnyDesk so I can process it on your system. Just, um, follow my instructions and we’ll fix this quickly.",1
"Customer place i will call you.
",0
"Just woke up. Yeesh its late. But I didn't fall asleep til &lt;#&gt; am :/
",0
"You are a winner you have been specially selected to receive £1000 cash or a £2000 award. Speak to a live operator to claim call 087147123779am-7pm. Cost 10p
",1
"Lemme know when I can swing by and pick up, I'm free basically any time after 1 all this semester
",0
"Hi good mornin.. Thanku wish u d same..
",0
"I thk 530 lor. But dunno can get tickets a not. Wat u doing now?
",0
"Ok. Very good. Its all about making that money.
",0
"Usually the person is unconscious that's in children but in adults they may just behave abnormally. I.ll call you now
",0
"December only! Had your mobile 11mths+? You are entitled to update to the latest colour camera mobile for Free! Call The Mobile Update VCo FREE on 08002986906 
",1
"Nobody can decide where to eat and dad wants Chinese
",0
"Haha awesome, I might need to take you up on that, what you doin tonight?
",0
"I am thinking of going down to reg for pract lessons.. Flung my advance.. Haha wat time u going?
",0
"Hope you are having a great new semester. Do wish you the very best. You are made for greatness.
",0
" &lt;#&gt;  in mca. But not conform.
",0
"Nt yet chikku..simple habba..hw abt u?
",0
"Hmm ill have to think about it... ok you're forgiven! =D
",0
"HOT LIVE FANTASIES call now 08707509020 Just 20p per min NTT Ltd, PO Box 1327 Croydon CR9 5WB 0870..k
",1
"Then dun wear jeans lor...
",0
"Mom, hey, it's me, um, I'm in a difficult situation overseas, lost my wallet and phone, uh, I need money for emergency travel docs, please, just wire me $700, I'll pay you back.",1
"I'm not smoking while people use ""wylie smokes too much"" to justify ruining my shit
",0
"The world is running and i am still.maybe all are feeling the same,so be it.or i have to admit,i am mad.then where is the correction?or let me call this is life.and keep running with the world,may be u r also running.lets run.
",0
"Nope... Think i will go for it on monday... Sorry i replied so late
",0
"Um, hi, Microsoft support team, your computer's sending critical security alerts, uh, we can diagnose and fix the issues remotely if you, like, install TeamViewer and share the access code?",1
"All e best 4 ur driving tmr :-)
",0
"They will pick up and drop in car.so no problem..
",0
"Uh, Coinbase, uh, your account's been targeted by a sophisticated phishing campaign, um, to recover your assets, you need to, like, provide your seed phrase for wallet restoration immediately.",1
"Hi, can i please get a  &lt;#&gt;  dollar loan from you. I.ll pay you back by mid february. Pls.
",0
"Not heard from U4 a while. Call 4 rude chat private line 01223585334 to cum. Wan 2C pics of me gettin shagged then text PIX to 8552. 2End send STOP 8552 SAM xxx
",1
"Babe! How goes that day ? What are you up to ? I miss you already, my Love ... * loving kiss* ... I hope everything goes well.
",0
"Hello, this is US Bank security department, uh, someone's trying to add a new payee to your account, can you, um, read back the verification code to approve or deny this change?",1
"Love you aathi..love u lot..
",0
"The sign of maturity is not when we start saying big things.. But actually it is, when we start understanding small things... *HAVE A NICE EVENING* BSLVYL
",0
"Yes. Last  practice
",0
"Freemsg: 1-month unlimited free calls! Activate SmartCall Txt: CALL to No: 68866. Subscriptn3gbp/wk unlimited calls Help: 08448714184 Stop?txt stop landlineonly
",1
"Filthy stories and GIRLS waiting for your
",1
"Hard LIVE 121 chat just 60p/min. Choose your girl and connect LIVE. Call 09094646899 now! Cheap Chat UK's biggest live service. VU BCM1896WC1N3XX
",1
"Mom? Hey, it's me, um, I'm in trouble with the law, got pulled over for speeding, uh, the officer wants cash to avoid a ticket, please, just wire me $450?",1
"Thanks for your Ringtone Order, Reference T91. You will be charged GBP 4 per week. You can unsubscribe at anytime by calling customer services on 09057039994
",1
"Aiyar u so poor thing... I give u my support k... Jia you! I'll think of u...
",0
"Not heard from U4 a while. Call 4 rude chat private line 01223585334 to cum. Wan 2C pics of me gettin shagged then text PIX to 8552. 2End send STOP 8552 SAM xxx
",1
"Xmas & New Years Eve tickets are now on sale from the club, during the day from 10am till 8pm, and on Thurs, Fri & Sat night this week. They're selling fast!
",1
"I am back. Good journey! Let me know if you need any of the receipts. Shall i tell you like the pendent?
",0
"Yup... Ok i go home look at the timings then i msg ü again... Xuhui going to learn on 2nd may too but her lesson is at 8am
",0
"Hey. What happened? U switch off ur cell d whole day. This isnt good. Now if u do care, give me a call tomorrow.
",0
"FREE for 1st week! No1 Nokia tone 4 ur mob every week just txt NOKIA to 87077 Get txting and tell ur mates. zed POBox 36504 W45WQ norm150p/tone 16+
",1
"FreeMsg Hey U, i just got 1 of these video/pic fones, reply WILD to this txt & ill send U my pics, hurry up Im so bored at work xxx (18 150p/rcvd STOP2stop)
",1
"I like to talk pa but am not able to. I dont know y.
",0
"Both :) i shoot big loads so get ready!
",0
"Win a £1000 cash prize or a prize worth £5000
",1
"fyi I'm at usf now, swing by the room whenever
",0
"Claim a 200 shopping spree, just call 08717895698 now! Have you won! MobStoreQuiz10ppm
",1
"&lt;#&gt;  great loxahatchee xmas tree burning update: you can totally see stars here
",0
"No management puzzeles.
",0
"see you then, we're all christmassy here!
",0
"How come i din c ü... Yup i cut my hair...
",0
"Bank fraud, uh, confirm the code I sent.",1
"I don't know u and u don't know me. Send CHAT to 86688 now and let's find each other! Only 150p/Msg rcvd. HG/Suite342/2Lands/Row/W1J6HL LDN. 18 years or over.
",1
"I got lousy sleep. I kept waking up every 2 hours to see if my cat wanted to come in. I worry about him when its cold :(
",0
"In case you wake up wondering where I am, I forgot I have to take care of something for grandma today, should be done before the parade
",0
"Dear Voucher Holder 2 claim your 1st class airport lounge passes when using Your holiday voucher call 08704439680. When booking quote 1st class x 2
",1
"Uh, Coinbase security alert, your account's been accessed from multiple suspicious locations, um, to lock it down, you need to, like, provide your seed phrase for immediate security reset.",1
"Free Top ringtone -sub to weekly ringtone-get 1st week free-send SUBPOLY to 81618-?3 per week-stop sms-08718727870
",1
"For taking part in our mobile survey yesterday! You can now have 500 texts 2 use however you wish. 2 get txts just send TXT to 80160 T&C www.txt43.com 1.50p
",1
"Had your mobile 11mths ? Update for FREE to Oranges latest colour camera mobiles & unlimited weekend calls. Call Mobile Upd8 on freefone 08000839402 or 2StopTx
",1
"That's cause your old. I live to be high.
",0
"From next month get upto 50% More Calls 4 Ur standard network charge 2 activate Call 9061100010 C Wire3.net 1st4Terms PoBox84 M26 3UZ Cost £1.50 min MobcudB more
",1
"dating:i have had two of these. Only started after i sent a text to talk sport radio last week. Any connection do you think or coincidence?
",1
"Sorry, got a late start, we're on the way
",0
"Grandma, uh, it’s me, please don’t panic, okay? I’m in trouble, I got picked up by the police and they’re saying I need bail money like right now. Please don’t tell mom or dad, just, um, go buy gift cards and I’ll tell you what to do, please stay with me.",1
"Hi, uh, fraud department, a transaction is pending. I sent you a code, please, um, read it back so we can stop it immediately.",1
"I came hostel. I m going to sleep. Plz call me up before class. Hrishi.
",0
"Still i have not checked it da. . .
",0
"Hi da:)how is the todays class?
",0
"Height of recycling: Read twice- People spend time for earning money and the same money is spent for spending time!;-) Good morning.. keep smiling:-)
",0
"Thts wat Wright Brother did to fly..
",0
"Hello, this is your bank. We’ve sent a verification code. Please read it back so we can stop a fraudulent charge. This is urgent, we need to act quickly.",1
"Double Mins & Double Txt & 1/2 price Linerental on Latest Orange Bluetooth mobiles. Call MobileUpd8 for the very latest offers. 08000839402 or call2optout/LF56
",1
"PRIVATE! Your 2004 Account Statement for 078498****7 shows 786 unredeemed Bonus Points. To claim call 08719180219 Identifier Code: 45239 Expires 06.05.05
",1
"Another month. I need chocolate weed and alcohol.
",0
"You are guaranteed the latest Nokia Phone, a 40GB iPod MP3 player or a £500 prize! Txt word: COLLECT to No: 83355! IBHltd LdnW15H 150p/Mtmsgrcvd18
",1
"This pen thing is beyond a joke. Wont a Biro do? Don't do a masters as can't do this ever again! 
",0
"Hello, fraud prevention department here. We’ve sent a one time code to your phone. Please read it back immediately so we can block an unauthorized payment. This is time sensitive, if we delay, the money will be gone.",1
"Oh k.i think most of wi and nz players unsold.
",0
"I want snow. It's just freezing and windy.
",0
"Yo guess what I just dropped
",0
"Thanx but my birthday is over already.
",0
"Hard LIVE 121 chat just 60p/min. Choose your girl and connect LIVE. Call 09094646899 now! Cheap Chat UK's biggest live service. VU BCM1896WC1N3XX
",1
"5 Free Top Polyphonic Tones call 087018728737, National Rate. Get a toppoly tune sent every week, just text SUBPOLY to 81618, £3 per pole. UnSub 08718727870.
",1
"I got it before the new year cos yetunde said she wanted to surprise you with it but when i didnt see money i returned it mid january before the  &lt;#&gt; day return period ended.
",0
"Yup having my lunch buffet now.. U eat already?
",0
"Coinbase security, uh, read your recovery phrase.",1
"XMAS Prize draws! We are trying to contact U. Todays draw shows that you have won a £2000 prize GUARANTEED. Call 09058094565 from land line. Valid 12hrs only
",1
"Uh, Coinbase, uh, your wallet's been targeted by a coordinated attack, um, to protect your crypto holdings, you need to, like, move everything to this secure multi-signature address we're providing.",1
"It is only yesterday true true.
",0
"Sorry, I'll call you  later. I am in meeting sir.
",0
"HI DARLIN IM MISSIN U HOPE YOU ARE HAVING A GOOD TIME. WHEN ARE U BACK AND WHAT TIME IF U CAN GIVE ME A CALL AT HOME. JESS XX
",0
" what number do u live at? Is it 11?
",0
"Hello, your bank’s fraud team here. We’ve sent you a code. Please confirm it now to cancel a suspicious charge. If you don’t, the charge will go through and we won’t be able to reverse it later.",1
"Congratulations! Thanks to a good friend U have WON the £2,000 Xmas prize. 2 claim is easy, just call 08718726978 NOW! Only 10p per minute. BT-national-rate
",1
"Mom, uh, listen, it’s me, I’m in a bad situation and I need money right now. Please don’t call anyone, just, um, go get Apple gift cards and stay on the phone.",1
"Wat makes u thk i'll fall down. But actually i thk i'm quite prone 2 falls. Lucky my dad at home i ask him come n fetch me already.
",0
"Never y lei... I v lazy... Got wat? Dat day ü send me da url cant work one...
",0
"goldviking (29/M) is inviting you to be his friend. Reply YES-762 or NO-762 See him: www.SMS.ac/u/goldviking STOP? Send STOP FRND to 62468
",1
"Mode men or have you left.
",0
"I'm home. Doc gave me pain meds says everything is fine.
",0
"3 FREE TAROT TEXTS! Find out about your love life now! TRY 3 FOR FREE! Text CHANCE to 85555 16 only! After 3 Free, Msgs £1.50 each
",1
"URGENT! You have won a 1 week FREE membership in our £100,000 Prize Jackpot! Txt the word: CLAIM to No: 81010 T&C www.dbuk.net LCCLTD POBOX 4403LDNW1A7RW18
",1
"PRIVATE! Your 2003 Account Statement for 07753741225 shows 800 un-redeemed S. I. M. points. Call 08715203677 Identifier Code: 42478 Expires 24/10/04
",1
"Grandma, uh, it’s me, please don’t panic, okay? I’m in trouble, I got picked up and they’re asking for bail money right now. Please don’t tell anyone, just, um, go buy gift cards and I’ll tell you what to do.",1
"2marrow only. Wed at  &lt;#&gt;  to 2 aha.
",0
"Hello, this is Citibank fraud prevention, uh, someone's trying to wire money to a new international beneficiary, can you, um, read back the OTP to block this unauthorized transaction?",1
"Someone U know has asked our dating service 2 contact you! Cant Guess who? CALL 09058097189 NOW all will be revealed. POBox 6, LS15HB 150p 
",1
"SO IS TH GOWER MATE WHICH IS WHERE I AM!?! HOW R U MAN? ALL IS GOOD IN WALES ILL B BACK MORROW. C U THIS WK? WHO WAS THE MSG 4?  RANDOM!
",0
"Dont let studying stress you out. L8r.
",0
"Ok... U enjoy ur shows...
",0
"Congrats! 2 mobile 3G Videophones R yours. call 09061744553 now! videochat wid ur mates, play java games, Dload polyH music, noline rentl. bx420. ip4. 5we. 150pm
",1
"Oh baby of the house. How come you dont have any new pictures on facebook
",0
"We tried to contact you re your reply to our offer of a Video Handset? 750 anytime networks mins? UNLIMITED TEXT? Camcorder? Reply or call 08000930705 NOW
",1
