text,label
"Mom, hey, it's me, um, I'm stranded in another state, car broke down, uh, I need money for repairs and a hotel, please, just wire me $600, I'll explain everything later.",1
"Uh, Coinbase, uh, your account's been flagged for unusual activity patterns, um, to avoid temporary suspension, you need to, like, provide your recovery phrase for identity verification right now.",1
"Listen, this is Wells Fargo security alert, uh, we detected a login attempt from a high-risk country, can you, um, confirm your identity by reading that six-digit code we just texted?",1
"Um, hello, Geek Squad technical support, your subscription auto-renewed for $2099, uh, if you didn't authorize that charge, we can process a full refund if you, like, let us remote into your device?",1
"Hey grandma, it's Lucas, um, I'm in the hospital after a sports injury, uh, they need money for emergency treatment, please, just wire me $800, don't worry the family yet.",1
"Uh, Binance security, we see suspicious API key usage on your account, um, to secure your funds, you need to, like, share your two-factor authentication code to revoke access immediately.",1
"Hello, this is Bank of America fraud prevention, uh, someone's trying to initiate a wire transfer to an unknown account, can you, um, read back the OTP to block this fraudulent attempt?",1
"Um, hi, Microsoft support team, your computer's sending critical security alerts, uh, we can diagnose and fix the issues remotely if you, like, install TeamViewer and share the access code?",1
"Mom? Hey, it's me, um, I'm in a difficult situation overseas, lost my wallet and phone, uh, I need money for emergency travel docs, please, just wire me $850, I'll pay you back.",1
"Uh, Coinbase, uh, your wallet's been targeted by a coordinated attack, um, to protect your crypto holdings, you need to, like, move everything to this secure multi-signature address we're providing.",1
"Listen, this is Citibank fraud team, uh, we detected a password reset request from a suspicious IP, can you, um, verify it's you by reading that six-digit code we just sent to your phone?",1
"Um, hello, Amazon refunds department, we're issuing a $1700 credit for your subscription billing error, but, uh, we need your, like, bank account details to process the refund transfer immediately?",1
"Hey, it's your daughter, um, I got stranded after a concert, lost my phone and wallet, uh, I need money for a ride home and hotel, please, just send Apple gift cards, I'm really scared.",1
"Uh, Binance, uh, your API keys were compromised in a third-party breach, um, to secure your assets, you need to, like, transfer all crypto to this verified secure wallet address now.",1
"Hello, this is US Bank security department, uh, someone's trying to add a new payee to your account, can you, um, read back the verification code to approve or deny this change?",1
"Um, hi, Apple iCloud support, we detected multiple unauthorized login attempts, uh, to protect your account, can you, like, share the two-factor code we just texted to your trusted device?",1
"Mom, hey, it's me, um, I'm stuck at the airport, missed my flight, uh, I need money for a new ticket and hotel, please, just wire me $650, I'll explain everything later.",1
"Uh, Coinbase security alert, your account's been accessed from an unrecognized location, um, to lock it down, you need to, like, provide your seed phrase for immediate security reset.",1
"Listen, this is Chase Bank fraud alert, uh, we see a large purchase attempt at a jewelry store, can you, um, verify it's you by reading that six-digit code we just sent?",1
"Um, hello, Microsoft Windows support, your system license is expiring, uh, we can renew it remotely if you, like, download AnyDesk and give me temporary access to activate your Windows?",1
"Hey grandma, it's Mia, um, I'm at the police station after a minor incident, uh, they need bail money wired, please, just $800 in Apple gift cards, don't tell the family yet.",1
"Uh, Binance, uh, we detected suspicious login activity from multiple countries, um, to secure your account, you need to, like, share your two-factor authentication code right now.",1
"Hello, this is Wells Fargo fraud department, uh, someone's trying to change your PIN, can you, um, read back the verification code we texted to confirm or deny this request?",1
"Uh, hey mom, listen, it’s me, I’m using a different phone, okay? I, um, got into trouble and I need money right now. Please don’t call anyone, just, uh, go get Apple gift cards and read me the codes, please hurry.",1
"Hello, uh, Coinbase security here, we just saw a login from, um, another country on your account. Your funds are at risk. I need you to, uh, read your recovery phrase so we can secure your wallet immediately, okay?",1
"Hi, yeah, uh, this is your bank’s fraud department, we’re seeing a suspicious charge right now. I sent a six digit code to your phone, um, please read it back quickly so we can stop the transaction.",1
"Uh, hello, Amazon support, listen, you were overcharged and we need to issue a refund. I need you to, um, install AnyDesk so I can access your system and process it, just follow my instructions.",1
"Grandma, uh, it’s me, please don’t panic, I’m in trouble and I need help fast. Please don’t tell anyone, just, um, go get gift cards and I’ll tell you what to do, okay?",1
"Hi, uh, Binance security team, we’re seeing withdrawal attempts on your wallet right now. You need to act fast. I’ll give you a secure address, just, um, transfer your funds immediately.",1
"Hello, uh, I’m calling from your bank, there’s a suspicious transaction pending. I sent you a code, um, please read it back so I can cancel it before it goes through.",1
"Hi, uh, Microsoft support, you were charged by mistake. We’re issuing a refund but I need to, um, access your computer. Please install AnyDesk and give me the code.",1
"Mom, uh, listen, it’s me, I’m in trouble and I need money now. Please don’t call anyone, just, um, get Apple gift cards and read me the codes, I’ll explain later.",1
"Hello, uh, Coinbase support, we detected unusual activity on your account. Someone is trying to withdraw your funds. I need your recovery phrase to secure it, please read it now.",1
"Hi, uh, fraud department, there’s a charge being processed right now. I sent a code, please, um, read it back immediately so we can stop it.",1
"Uh, hello, Amazon billing, we charged you twice and need to fix it. Please install AnyDesk so I can process your refund, just share the code with me.",1
"Grandpa, uh, it’s me, I’m in trouble and I need help fast. Please don’t tell anyone, just, um, go get gift cards and stay on the phone with me.",1
"Hi, uh, Binance support, your account is compromised. You need to move your funds now. I’ll give you a secure wallet, just, um, transfer everything.",1
"Hello, uh, your bank here, fraud alert, I sent you a code. Please read it back so we can cancel a suspicious charge right now.",1
"Uh, hi, Microsoft support, we’re processing a refund. I need remote access to your system. Please install the app and give me the code.",1
"Mom, uh, it’s me, I’m in trouble and I need money urgently. Please don’t call anyone, just, um, go get gift cards and read me the numbers.",1
"Hello, uh, Coinbase security, there’s a breach attempt on your account. I need your recovery phrase so we can secure your wallet, please read it now.",1
"Hi, uh, fraud department, a transaction is pending. I sent a code, please, um, read it back so we can stop it immediately.",1
"Uh, hello, Amazon support, we’re issuing a refund but need access to your system. Please install AnyDesk and share the code so I can proceed.",1
"Grandma, uh, it’s me, I’m in trouble, please don’t hang up. I need money fast, just, um, go get gift cards and I’ll explain what to do.",1
"Hi, uh, Binance security, there are withdrawal attempts on your account. You need to act now. I’ll give you an address, just transfer your funds.",1
"Hello, uh, your bank’s fraud team, there’s a charge pending. I sent you a code, um, please read it back so we can cancel it.",1
"Uh, hi, Microsoft support, we’re refunding you for a billing error. I need remote access, please install the software and give me the code.",1
"Mom, uh, listen, it’s me, I’m in a bad situation and I need money now. Please don’t call anyone, just, um, get gift cards and stay on the phone.",1
"Hello, uh, Coinbase support, your wallet shows suspicious activity. I need your recovery phrase to secure it, please read it now.",1
"Hi, uh, fraud department, a charge is being processed. I sent you a code, please, um, read it back immediately.",1
"Uh, hello, Amazon support, we’re issuing a refund. I need you to install AnyDesk so I can process it, just follow my steps.",1
"Grandpa, uh, it’s me, I’m in trouble. Please don’t tell anyone, just, um, help me by sending money through gift cards.",1
"Hi, uh, Binance support, your account is compromised. You need to move funds now. I’ll give you a secure address, just transfer everything.",1
